ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:907
18866425,2016-07-03 13:55:05,676E - The Last Fight Between Human and AI,GNU C++11,Wrong answer on test 20,93 ms,400 KB
18866283,2016-07-03 13:41:37,676E - The Last Fight Between Human and AI,GNU C++11,Wrong answer on test 5,0 ms,400 KB
18865831,2016-07-03 13:02:21,547C - Mike and Foam,GNU C++11,Accepted,374 ms,21300 KB
18865809,2016-07-03 13:00:23,547C - Mike and Foam,GNU C++11,Wrong answer on test 9,249 ms,21300 KB
18823226,2016-06-30 15:09:27,148E - Porcelain,GNU C++11,Accepted,109 ms,4600 KB
18823170,2016-06-30 15:06:58,148E - Porcelain,GNU C++11,Wrong answer on test 4,15 ms,4600 KB
18821940,2016-06-30 13:48:48,388C - Fox and Card Game,GNU C++11,Accepted,31 ms,100 KB
18821443,2016-06-30 13:17:10,388C - Fox and Card Game,GNU C++11,Wrong answer on test 6,15 ms,0 KB
18817439,2016-06-30 09:03:42,687B - Remainders Game,GNU C++11,Accepted,389 ms,15700 KB
18817060,2016-06-30 08:37:36,687C - The Values You Can Make,GNU C++11,Accepted,358 ms,126000 KB
18703451,2016-06-24 18:21:35,367C - Sereja and the Arrangement of Numbers,GNU C++11,Accepted,46 ms,15700 KB
18703140,2016-06-24 17:58:41,367C - Sereja and the Arrangement of Numbers,GNU C++11,Wrong answer on test 4,31 ms,15700 KB
18702670,2016-06-24 17:29:44,492E - Vanya and Field,GNU C++11,Accepted,78 ms,39100 KB
18702540,2016-06-24 17:22:41,492E - Vanya and Field,GNU C++11,Wrong answer on test 14,62 ms,39100 KB
18648585,2016-06-22 18:10:50,479E - Riding in a Lift,GNU C++11,Accepted,779 ms,196300 KB
18594451,2016-06-19 12:03:13,678E - Another Sith Tournament,GNU C++11,Accepted,264 ms,36900 KB
18556627,2016-06-17 20:25:09,682D - Alyona and Strings,GNU C++11,Accepted,155 ms,48000 KB
18446847,2016-06-14 11:44:37,679B - Bear and Tower of Cubes,GNU C++11,Wrong answer on test 4,15 ms,2100 KB
